1
*
Settings Report

80874, 80878-1, V1.0.5
Location, 002
Size, 0.3, 0.5, 1.0, 2.5
Units, /L
Sample Time, 60
Mode, CONTINUOUS
Serial Number, R10295
Favorite 1, 0.3u
Favorite 2, 2.5u
2

Time,Loc,Period,Size1,Count1,Size2,Count2,Size3,Count3,Size4,Count4,Units,Status
05/JUL/2018 00:06:03,002,60,0.3,154480,0.5,10925,1.0,2225,2.5,594,/L,000
05/JUL/2018 00:07:03,002,60,0.3,155779,0.5,10756,1.0,2237,2.5,582,/L,000
05/JUL/2018 00:08:03,002,60,0.3,152300,0.5,10154,1.0,2005,2.5,503,/L,000
05/JUL/2018 00:09:03,002,60,0.3,145809,0.5,9509,1.0,1726,2.5,374,/L,000
05/JUL/2018 00:10:03,002,60,0.3,143452,0.5,9160,1.0,1694,2.5,382,/L,000
05/JUL/2018 00:11:03,002,60,0.3,151327,0.5,9971,1.0,1981,2.5,492,/L,000
05/JUL/2018 00:12:03,002,60,0.3,150389,0.5,9947,1.0,1911,2.5,443,/L,000
05/JUL/2018 00:13:03,002,60,0.3,153381,0.5,10622,1.0,1937,2.5,461,/L,000
05/JUL/2018 00:14:03,002,60,0.3,149870,0.5,10179,1.0,1895,2.5,442,/L,000
05/JUL/2018 00:15:03,002,60,0.3,152865,0.5,10377,1.0,1972,2.5,477,/L,000
05/JUL/2018 00:16:03,002,60,0.3,144893,0.5,9260,1.0,1815,2.5,412,/L,000
05/JUL/2018 00:17:03,002,60,0.3,151107,0.5,9930,1.0,2072,2.5,485,/L,000
05/JUL/2018 00:18:03,002,60,0.3,144163,0.5,8973,1.0,1756,2.5,385,/L,000
05/JUL/2018 00:19:03,002,60,0.3,142428,0.5,8796,1.0,1797,2.5,402,/L,000
05/JUL/2018 00:20:03,002,60,0.3,149983,0.5,9840,1.0,1812,2.5,422,/L,000
05/JUL/2018 00:21:03,002,60,0.3,150590,0.5,9890,1.0,1939,2.5,446,/L,000
05/JUL/2018 00:22:03,002,60,0.3,140107,0.5,8836,1.0,1764,2.5,363,/L,000
05/JUL/2018 00:23:03,002,60,0.3,150695,0.5,9841,1.0,1995,2.5,491,/L,000
05/JUL/2018 00:24:03,002,60,0.3,151533,0.5,9651,1.0,2005,2.5,507,/L,000
05/JUL/2018 00:25:03,002,60,0.3,156426,0.5,10480,1.0,2103,2.5,540,/L,000
05/JUL/2018 00:26:03,002,60,0.3,156411,0.5,10411,1.0,2001,2.5,497,/L,000
05/JUL/2018 00:27:03,002,60,0.3,146312,0.5,8981,1.0,1677,2.5,369,/L,000
05/JUL/2018 00:28:03,002,60,0.3,150273,0.5,9874,1.0,1974,2.5,462,/L,000
