1
*
Settings Report

80874, 80878-1, V1.0.5
Location, 002
Size, 0.3, 0.5, 1.0, 2.5
Units, /L
Sample Time, 60
Mode, CONTINUOUS
Serial Number, R10295
Favorite 1, 0.3u
Favorite 2, 2.5u
2

Time,Loc,Period,Size1,Count1,Size2,Count2,Size3,Count3,Size4,Count4,Units,Status
11/JUN/2018 14:03:14,002,60,0.3,51153,0.5,7371,1.0,2888,2.5,554,/L,000
11/JUN/2018 14:04:14,002,60,0.3,50112,0.5,7270,1.0,2911,2.5,571,/L,000
11/JUN/2018 14:05:14,002,60,0.3,51788,0.5,7394,1.0,2907,2.5,587,/L,000
11/JUN/2018 14:06:14,002,60,0.3,52860,0.5,7442,1.0,2844,2.5,524,/L,000
11/JUN/2018 14:07:14,002,60,0.3,55603,0.5,7877,1.0,2969,2.5,572,/L,000
11/JUN/2018 14:08:14,002,60,0.3,55584,0.5,7617,1.0,2980,2.5,593,/L,000
11/JUN/2018 14:09:14,002,60,0.3,55016,0.5,7417,1.0,2927,2.5,597,/L,000
11/JUN/2018 14:10:14,002,60,0.3,60537,0.5,7650,1.0,2973,2.5,622,/L,000
11/JUN/2018 14:11:14,002,60,0.3,52951,0.5,7380,1.0,2960,2.5,627,/L,000
11/JUN/2018 14:12:14,002,60,0.3,56676,0.5,7469,1.0,2977,2.5,610,/L,000
11/JUN/2018 14:13:14,002,60,0.3,60603,0.5,7790,1.0,2936,2.5,574,/L,000
11/JUN/2018 14:14:14,002,60,0.3,59832,0.5,7553,1.0,2861,2.5,566,/L,000
11/JUN/2018 14:15:14,002,60,0.3,57481,0.5,7442,1.0,2911,2.5,603,/L,000
11/JUN/2018 14:16:14,002,60,0.3,66431,0.5,7527,1.0,2843,2.5,567,/L,000
11/JUN/2018 14:17:14,002,60,0.3,51437,0.5,7101,1.0,2777,2.5,548,/L,000
11/JUN/2018 14:18:14,002,60,0.3,47488,0.5,6861,1.0,2763,2.5,562,/L,000
11/JUN/2018 14:19:14,002,60,0.3,53964,0.5,7188,1.0,2779,2.5,579,/L,000
11/JUN/2018 14:20:14,002,60,0.3,52628,0.5,7201,1.0,2807,2.5,561,/L,000
11/JUN/2018 14:21:14,002,60,0.3,50266,0.5,6979,1.0,2723,2.5,532,/L,000
11/JUN/2018 14:22:14,002,60,0.3,47958,0.5,6707,1.0,2645,2.5,515,/L,000
11/JUN/2018 14:23:14,002,60,0.3,47202,0.5,7355,1.0,3125,2.5,766,/L,000
