1
*
Settings Report

80874, 80878-1, V1.0.5
Location, 002
Size, 0.3, 0.5, 1.0, 2.5
Units, /L
Sample Time, 60
Mode, CONTINUOUS
Serial Number, R10295
Favorite 1, 0.3u
Favorite 2, 2.5u
2

Time,Loc,Period,Size1,Count1,Size2,Count2,Size3,Count3,Size4,Count4,Units,Status
12/JUN/2018 14:33:21,002,60,0.3,61617,0.5,6709,1.0,2252,2.5,471,/L,000
12/JUN/2018 14:34:21,002,60,0.3,63307,0.5,6831,1.0,2304,2.5,524,/L,000
12/JUN/2018 14:35:21,002,60,0.3,61894,0.5,6957,1.0,2359,2.5,515,/L,000
12/JUN/2018 14:36:21,002,60,0.3,60971,0.5,6605,1.0,2308,2.5,494,/L,000
12/JUN/2018 14:37:21,002,60,0.3,59991,0.5,6557,1.0,2324,2.5,479,/L,000
12/JUN/2018 14:38:21,002,60,0.3,61022,0.5,6616,1.0,2302,2.5,474,/L,000
12/JUN/2018 14:39:21,002,60,0.3,61976,0.5,6871,1.0,2290,2.5,482,/L,000
12/JUN/2018 14:40:21,002,60,0.3,63928,0.5,7353,1.0,2311,2.5,478,/L,000
12/JUN/2018 14:41:21,002,60,0.3,62637,0.5,6827,1.0,2336,2.5,509,/L,000
12/JUN/2018 14:42:21,002,60,0.3,60354,0.5,6686,1.0,2331,2.5,498,/L,000
12/JUN/2018 14:43:21,002,60,0.3,60923,0.5,6976,1.0,2370,2.5,492,/L,000
12/JUN/2018 14:44:21,002,60,0.3,60304,0.5,6788,1.0,2235,2.5,450,/L,000
12/JUN/2018 14:45:21,002,60,0.3,58719,0.5,6496,1.0,2255,2.5,482,/L,000
12/JUN/2018 14:46:21,002,60,0.3,59653,0.5,6642,1.0,2274,2.5,490,/L,000
12/JUN/2018 14:47:21,002,60,0.3,59312,0.5,6596,1.0,2322,2.5,510,/L,000
12/JUN/2018 14:48:21,002,60,0.3,56996,0.5,6474,1.0,2244,2.5,475,/L,000
12/JUN/2018 14:49:21,002,60,0.3,60847,0.5,6776,1.0,2301,2.5,461,/L,000
12/JUN/2018 14:50:21,002,60,0.3,59792,0.5,6706,1.0,2304,2.5,474,/L,000
12/JUN/2018 14:51:21,002,60,0.3,58623,0.5,6467,1.0,2243,2.5,455,/L,000
12/JUN/2018 14:52:21,002,60,0.3,60202,0.5,6753,1.0,2307,2.5,480,/L,000
12/JUN/2018 14:53:21,002,60,0.3,59409,0.5,6848,1.0,2348,2.5,482,/L,000
12/JUN/2018 14:54:21,002,60,0.3,57811,0.5,6671,1.0,2324,2.5,476,/L,000
12/JUN/2018 14:55:21,002,60,0.3,58333,0.5,6744,1.0,2375,2.5,504,/L,000
12/JUN/2018 14:56:21,002,60,0.3,58598,0.5,7026,1.0,2365,2.5,483,/L,000
12/JUN/2018 14:57:21,002,60,0.3,56139,0.5,6566,1.0,2371,2.5,487,/L,000
12/JUN/2018 14:58:21,002,60,0.3,58216,0.5,6775,1.0,2447,2.5,564,/L,000
12/JUN/2018 14:59:21,002,60,0.3,55353,0.5,6456,1.0,2391,2.5,501,/L,000
12/JUN/2018 15:00:21,002,60,0.3,55596,0.5,6590,1.0,2358,2.5,474,/L,000
12/JUN/2018 15:01:21,002,60,0.3,56205,0.5,6500,1.0,2369,2.5,494,/L,000
12/JUN/2018 15:02:21,002,60,0.3,56266,0.5,6486,1.0,2321,2.5,492,/L,000
