1
*
Settings Report

80874, 80878-1, V1.0.5
Location, 002
Size, 0.3, 0.5, 1.0, 2.5
Units, /L
Sample Time, 60
Mode, CONTINUOUS
Serial Number, R10295
Favorite 1, 0.3u
Favorite 2, 2.5u
2

Time,Loc,Period,Size1,Count1,Size2,Count2,Size3,Count3,Size4,Count4,Units,Status
27/JUN/2018 14:48:09,002,60,0.3,128113,0.5,6888,1.0,1433,2.5,305,/L,000
27/JUN/2018 14:49:09,002,60,0.3,121428,0.5,5894,1.0,1289,2.5,290,/L,000
27/JUN/2018 14:50:09,002,60,0.3,121333,0.5,6023,1.0,1305,2.5,290,/L,000
27/JUN/2018 14:51:09,002,60,0.3,124415,0.5,6431,1.0,1417,2.5,312,/L,000
27/JUN/2018 14:52:09,002,60,0.3,125711,0.5,6468,1.0,1375,2.5,336,/L,000
27/JUN/2018 14:53:09,002,60,0.3,123978,0.5,6007,1.0,1295,2.5,291,/L,000
27/JUN/2018 14:54:09,002,60,0.3,118171,0.5,5730,1.0,1271,2.5,277,/L,000
27/JUN/2018 14:55:09,002,60,0.3,116942,0.5,5582,1.0,1279,2.5,307,/L,000
27/JUN/2018 14:56:09,002,60,0.3,112656,0.5,5677,1.0,1264,2.5,299,/L,000
27/JUN/2018 14:57:09,002,60,0.3,113098,0.5,6163,1.0,1405,2.5,327,/L,000
27/JUN/2018 14:58:09,002,60,0.3,109443,0.5,5454,1.0,1246,2.5,294,/L,000
27/JUN/2018 14:59:09,002,60,0.3,110680,0.5,5584,1.0,1232,2.5,284,/L,000
27/JUN/2018 15:00:09,002,60,0.3,111275,0.5,5715,1.0,1244,2.5,291,/L,000
27/JUN/2018 15:01:09,002,60,0.3,107145,0.5,5319,1.0,1196,2.5,280,/L,000
27/JUN/2018 15:02:09,002,60,0.3,106848,0.5,5349,1.0,1239,2.5,271,/L,000
27/JUN/2018 15:03:09,002,60,0.3,109054,0.5,5840,1.0,1430,2.5,330,/L,000
27/JUN/2018 15:04:09,002,60,0.3,105419,0.5,5164,1.0,1200,2.5,279,/L,000
27/JUN/2018 15:05:09,002,60,0.3,112497,0.5,5812,1.0,1321,2.5,326,/L,000
27/JUN/2018 15:06:09,002,60,0.3,108675,0.5,5382,1.0,1279,2.5,283,/L,000
27/JUN/2018 15:07:09,002,60,0.3,108833,0.5,5495,1.0,1303,2.5,297,/L,000
27/JUN/2018 15:08:09,002,60,0.3,114104,0.5,6693,1.0,1292,2.5,309,/L,000
27/JUN/2018 15:09:09,002,60,0.3,119776,0.5,7441,1.0,1286,2.5,283,/L,000
27/JUN/2018 15:10:09,002,60,0.3,116397,0.5,6465,1.0,1256,2.5,292,/L,000
27/JUN/2018 15:11:09,002,60,0.3,110368,0.5,5945,1.0,1228,2.5,263,/L,000
27/JUN/2018 15:12:09,002,60,0.3,121836,0.5,7431,1.0,1164,2.5,250,/L,000
27/JUN/2018 15:13:09,002,60,0.3,111019,0.5,6243,1.0,1087,2.5,229,/L,000
27/JUN/2018 15:14:09,002,60,0.3,107401,0.5,6752,1.0,1226,2.5,264,/L,000
27/JUN/2018 15:15:09,002,60,0.3,100073,0.5,5455,1.0,1128,2.5,253,/L,000
27/JUN/2018 15:16:09,002,60,0.3,97907,0.5,5576,1.0,1153,2.5,258,/L,000
27/JUN/2018 15:17:09,002,60,0.3,93490,0.5,5093,1.0,1164,2.5,250,/L,000
27/JUN/2018 15:18:09,002,60,0.3,93312,0.5,4997,1.0,1166,2.5,262,/L,000
27/JUN/2018 15:19:09,002,60,0.3,92061,0.5,4900,1.0,1124,2.5,237,/L,000
27/JUN/2018 15:20:09,002,60,0.3,91351,0.5,4706,1.0,1129,2.5,269,/L,000
27/JUN/2018 15:21:09,002,60,0.3,90687,0.5,4733,1.0,1164,2.5,278,/L,000
27/JUN/2018 15:22:09,002,60,0.3,86574,0.5,4328,1.0,1082,2.5,250,/L,000
27/JUN/2018 15:23:09,002,60,0.3,88413,0.5,4634,1.0,1139,2.5,267,/L,000
27/JUN/2018 15:24:09,002,60,0.3,89772,0.5,5048,1.0,1168,2.5,238,/L,000
27/JUN/2018 15:25:09,002,60,0.3,88274,0.5,5260,1.0,1213,2.5,235,/L,000
27/JUN/2018 15:26:09,002,60,0.3,87997,0.5,4912,1.0,1120,2.5,230,/L,000
27/JUN/2018 15:27:09,002,60,0.3,85036,0.5,4516,1.0,1125,2.5,248,/L,000
27/JUN/2018 15:28:09,002,60,0.3,85456,0.5,4608,1.0,1160,2.5,277,/L,000
27/JUN/2018 15:29:09,002,60,0.3,84255,0.5,4619,1.0,1148,2.5,262,/L,000
27/JUN/2018 15:30:09,002,60,0.3,84809,0.5,4562,1.0,1170,2.5,263,/L,000
27/JUN/2018 15:31:09,002,60,0.3,81753,0.5,4243,1.0,1034,2.5,237,/L,000
27/JUN/2018 15:32:09,002,60,0.3,83673,0.5,4401,1.0,1093,2.5,266,/L,000
27/JUN/2018 15:33:09,002,60,0.3,82623,0.5,4396,1.0,1028,2.5,215,/L,000
27/JUN/2018 15:34:09,002,60,0.3,82299,0.5,4130,1.0,1007,2.5,238,/L,000
27/JUN/2018 15:35:09,002,60,0.3,81836,0.5,4387,1.0,1067,2.5,239,/L,000
27/JUN/2018 15:36:09,002,60,0.3,80870,0.5,4557,1.0,1102,2.5,233,/L,000
27/JUN/2018 15:37:09,002,60,0.3,80788,0.5,4688,1.0,1140,2.5,249,/L,000
27/JUN/2018 15:38:09,002,60,0.3,80448,0.5,4463,1.0,1085,2.5,247,/L,000
27/JUN/2018 15:39:09,002,60,0.3,85401,0.5,5638,1.0,1288,2.5,280,/L,000
27/JUN/2018 15:40:09,002,60,0.3,79744,0.5,4597,1.0,1129,2.5,244,/L,000
27/JUN/2018 15:41:09,002,60,0.3,81353,0.5,4285,1.0,1017,2.5,222,/L,000
27/JUN/2018 15:42:09,002,60,0.3,79276,0.5,4165,1.0,1046,2.5,238,/L,000
27/JUN/2018 15:43:09,002,60,0.3,79162,0.5,4172,1.0,1053,2.5,241,/L,000
27/JUN/2018 15:44:09,002,60,0.3,80634,0.5,4289,1.0,1046,2.5,257,/L,000
27/JUN/2018 15:45:09,002,60,0.3,77556,0.5,4028,1.0,1016,2.5,218,/L,000
27/JUN/2018 15:46:09,002,60,0.3,79481,0.5,4080,1.0,1040,2.5,240,/L,000
27/JUN/2018 15:47:09,002,60,0.3,77688,0.5,4193,1.0,1058,2.5,226,/L,000
27/JUN/2018 15:48:09,002,60,0.3,79619,0.5,4164,1.0,1066,2.5,252,/L,000
27/JUN/2018 15:49:09,002,60,0.3,78061,0.5,4212,1.0,1036,2.5,230,/L,000
27/JUN/2018 15:50:09,002,60,0.3,80094,0.5,4788,1.0,1116,2.5,253,/L,000
27/JUN/2018 15:51:09,002,60,0.3,79864,0.5,4227,1.0,989,2.5,220,/L,000
27/JUN/2018 15:52:09,002,60,0.3,80479,0.5,4602,1.0,1081,2.5,267,/L,000
27/JUN/2018 15:53:09,002,60,0.3,78564,0.5,4312,1.0,1090,2.5,257,/L,000
27/JUN/2018 15:54:09,002,60,0.3,77729,0.5,4141,1.0,1000,2.5,224,/L,000
27/JUN/2018 15:55:09,002,60,0.3,75506,0.5,3851,1.0,931,2.5,213,/L,000
27/JUN/2018 15:56:09,002,60,0.3,75591,0.5,3818,1.0,990,2.5,216,/L,000
27/JUN/2018 15:57:09,002,60,0.3,77783,0.5,3980,1.0,1017,2.5,230,/L,000
27/JUN/2018 15:58:09,002,60,0.3,80170,0.5,4138,1.0,1053,2.5,241,/L,000
27/JUN/2018 15:59:09,002,60,0.3,79706,0.5,4358,1.0,1082,2.5,265,/L,000
27/JUN/2018 16:00:09,002,60,0.3,84357,0.5,5078,1.0,1101,2.5,254,/L,000
27/JUN/2018 16:01:09,002,60,0.3,77140,0.5,4184,1.0,1060,2.5,233,/L,000
27/JUN/2018 16:02:09,002,60,0.3,75716,0.5,3905,1.0,993,2.5,219,/L,000
