1
*
Settings Report

80874, 80878-1, V1.0.5
Location, 002
Size, 0.3, 0.5, 1.0, 2.5
Units, /L
Sample Time, 60
Mode, CONTINUOUS
Serial Number, R10295
Favorite 1, 0.3u
Favorite 2, 2.5u
2

Time,Loc,Period,Size1,Count1,Size2,Count2,Size3,Count3,Size4,Count4,Units,Status
16/JUN/2018 15:26:50,002,60,0.3,51321,0.5,5034,1.0,1515,2.5,327,/L,000
16/JUN/2018 15:27:50,002,60,0.3,51146,0.5,5123,1.0,1569,2.5,350,/L,000
16/JUN/2018 15:28:50,002,60,0.3,48427,0.5,4974,1.0,1512,2.5,330,/L,000
16/JUN/2018 15:29:50,002,60,0.3,49786,0.5,5029,1.0,1531,2.5,311,/L,000
16/JUN/2018 15:30:50,002,60,0.3,46796,0.5,4996,1.0,1471,2.5,292,/L,000
16/JUN/2018 15:31:50,002,60,0.3,45776,0.5,4933,1.0,1482,2.5,301,/L,000
16/JUN/2018 15:32:50,002,60,0.3,49028,0.5,5360,1.0,1561,2.5,328,/L,000
16/JUN/2018 15:33:50,002,60,0.3,56848,0.5,6936,1.0,1824,2.5,334,/L,000
16/JUN/2018 15:34:50,002,60,0.3,50963,0.5,5579,1.0,1644,2.5,332,/L,000
16/JUN/2018 15:35:50,002,60,0.3,51046,0.5,5647,1.0,1629,2.5,349,/L,000
16/JUN/2018 15:36:50,002,60,0.3,48560,0.5,5297,1.0,1576,2.5,324,/L,000
16/JUN/2018 15:37:50,002,60,0.3,47497,0.5,5110,1.0,1563,2.5,322,/L,000
16/JUN/2018 15:38:50,002,60,0.3,46159,0.5,5014,1.0,1511,2.5,316,/L,000
16/JUN/2018 15:39:50,002,60,0.3,45777,0.5,4989,1.0,1506,2.5,302,/L,000
16/JUN/2018 15:40:50,002,60,0.3,45420,0.5,5027,1.0,1512,2.5,317,/L,000
16/JUN/2018 15:41:50,002,60,0.3,46771,0.5,5163,1.0,1535,2.5,322,/L,000
16/JUN/2018 15:42:50,002,60,0.3,48608,0.5,5304,1.0,1574,2.5,337,/L,000
16/JUN/2018 15:43:50,002,60,0.3,47960,0.5,5416,1.0,1575,2.5,334,/L,000
16/JUN/2018 15:44:50,002,60,0.3,48817,0.5,5606,1.0,1620,2.5,340,/L,000
16/JUN/2018 15:45:50,002,60,0.3,49356,0.5,5783,1.0,1579,2.5,315,/L,000
16/JUN/2018 15:46:50,002,60,0.3,61929,0.5,9483,1.0,2120,2.5,340,/L,000
16/JUN/2018 15:47:50,002,60,0.3,70647,0.5,11958,1.0,2371,2.5,331,/L,000
16/JUN/2018 15:48:50,002,60,0.3,58247,0.5,6700,1.0,1724,2.5,326,/L,000
16/JUN/2018 15:49:50,002,60,0.3,56195,0.5,5801,1.0,1607,2.5,313,/L,000
16/JUN/2018 15:50:50,002,60,0.3,55231,0.5,5564,1.0,1610,2.5,330,/L,000
16/JUN/2018 15:51:50,002,60,0.3,59995,0.5,6403,1.0,1773,2.5,343,/L,000
16/JUN/2018 15:52:50,002,60,0.3,57726,0.5,5455,1.0,1586,2.5,322,/L,000
16/JUN/2018 15:53:50,002,60,0.3,57324,0.5,5398,1.0,1647,2.5,347,/L,000
16/JUN/2018 15:54:50,002,60,0.3,54725,0.5,5379,1.0,1641,2.5,348,/L,000
16/JUN/2018 15:55:50,002,60,0.3,59203,0.5,6153,1.0,1749,2.5,348,/L,000
16/JUN/2018 15:56:50,002,60,0.3,59029,0.5,6048,1.0,1694,2.5,359,/L,000
16/JUN/2018 15:57:50,002,60,0.3,58608,0.5,5798,1.0,1640,2.5,324,/L,000
16/JUN/2018 15:58:50,002,60,0.3,56681,0.5,5407,1.0,1652,2.5,360,/L,000
16/JUN/2018 15:59:50,002,60,0.3,58478,0.5,5245,1.0,1582,2.5,309,/L,000
16/JUN/2018 16:00:50,002,60,0.3,59420,0.5,5326,1.0,1576,2.5,327,/L,000
16/JUN/2018 16:01:50,002,60,0.3,61072,0.5,5340,1.0,1617,2.5,320,/L,000
16/JUN/2018 16:02:50,002,60,0.3,64282,0.5,5901,1.0,1723,2.5,361,/L,000
16/JUN/2018 16:03:50,002,60,0.3,63492,0.5,5507,1.0,1627,2.5,344,/L,000
16/JUN/2018 16:04:50,002,60,0.3,64691,0.5,5668,1.0,1647,2.5,351,/L,000
16/JUN/2018 16:05:50,002,60,0.3,64677,0.5,5637,1.0,1610,2.5,345,/L,000
16/JUN/2018 16:06:50,002,60,0.3,62216,0.5,5514,1.0,1638,2.5,357,/L,000
16/JUN/2018 16:07:50,002,60,0.3,62372,0.5,5361,1.0,1631,2.5,367,/L,000
16/JUN/2018 16:08:50,002,60,0.3,61456,0.5,5216,1.0,1582,2.5,336,/L,000
16/JUN/2018 16:09:50,002,60,0.3,61363,0.5,5224,1.0,1583,2.5,351,/L,000
16/JUN/2018 16:10:50,002,60,0.3,62365,0.5,5225,1.0,1587,2.5,344,/L,000
16/JUN/2018 16:11:50,002,60,0.3,64121,0.5,5351,1.0,1593,2.5,345,/L,000
16/JUN/2018 16:12:50,002,60,0.3,61811,0.5,5218,1.0,1567,2.5,320,/L,000
16/JUN/2018 16:13:50,002,60,0.3,64020,0.5,5227,1.0,1595,2.5,356,/L,000
16/JUN/2018 16:14:50,002,60,0.3,62039,0.5,5276,1.0,1573,2.5,327,/L,000
16/JUN/2018 16:15:50,002,60,0.3,61701,0.5,5137,1.0,1549,2.5,334,/L,000
16/JUN/2018 16:16:50,002,60,0.3,63105,0.5,5308,1.0,1570,2.5,337,/L,000
16/JUN/2018 16:17:50,002,60,0.3,64377,0.5,5433,1.0,1517,2.5,330,/L,000
16/JUN/2018 16:18:50,002,60,0.3,64159,0.5,5501,1.0,1521,2.5,312,/L,000
