time,PM 2.5,PM 10
2018-09-27 05:26:00,16.825,19.91
2018-09-27 05:27:00,16.4655737705,19.2360655738
2018-09-27 05:28:00,17.405,22.0733333333
2018-09-27 05:29:00,15.575,18.4716666667
2018-09-27 05:30:00,15.3,17.3931034483
2018-09-27 05:31:00,15.11,18.1316666667
2018-09-27 05:32:00,16.5766666667,20.93
2018-09-27 05:33:00,15.9733333333,18.945
2018-09-27 05:34:00,16.137704918,19.9426229508
2018-09-27 05:35:00,16.1433333333,21.9716666667
2018-09-27 05:36:00,14.825,17.2166666667
2018-09-27 05:37:00,14.9066666667,18.55
2018-09-27 05:38:00,14.8566666667,21.6183333333
2018-09-27 05:39:00,15.8616666667,25.02
2018-09-27 05:40:00,16.0689655172,20.7827586207
2018-09-27 05:41:00,16.2180327869,18.2163934426
2018-09-27 05:42:00,16.815,21.1033333333
2018-09-27 05:43:00,17.0983333333,22.6766666667
2018-09-27 05:44:00,16.0866666667,20.5816666667
2018-09-27 05:45:00,15.2383333333,23.7866666667
2018-09-27 05:46:00,15.385,24.415
2018-09-27 05:47:00,15.13,20.7183333333
